episode,time,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9
499,40,0,1,0,0,0,0,0,0,0,0,0.030000000000000002,0.0,0.13666666666666655,0.13666666666666655,0.13666666666666655,0.13666666666666655,0.013333333333333334,0.006666666666666667,0.13666666666666655,0.13666666666666655
499,41,0,0,0,0,0,0,1,1,0,0,0.03333333333333333,0.0033333333333333335,0.13999999999999987,0.13999999999999987,0.13999999999999987,0.13999999999999987,0.016666666666666666,0.01,0.13999999999999987,0.13999999999999987
499,42,0,1,0,0,0,0,0,0,0,0,0.03666666666666667,0.0,0.1433333333333332,0.1433333333333332,0.1433333333333332,0.1433333333333332,0.02,0.013333333333333334,0.1433333333333332,0.1433333333333332
499,43,0,1,0,0,0,0,1,1,0,0,0.04,0.0,0.14666666666666653,0.14666666666666653,0.14666666666666653,0.14666666666666653,0.023333333333333334,0.016666666666666666,0.14666666666666653,0.14666666666666653
499,44,1,1,0,0,0,0,0,0,0,0,0.0,0.0033333333333333335,0.14999999999999986,0.14999999999999986,0.14999999999999986,0.14999999999999986,0.02666666666666667,0.02,0.14999999999999986,0.14999999999999986
499,45,0,1,0,0,0,0,1,1,0,0,0.0033333333333333335,0.0,0.15333333333333318,0.15333333333333318,0.15333333333333318,0.15333333333333318,0.030000000000000002,0.023333333333333334,0.15333333333333318,0.15333333333333318
499,46,0,1,0,1,0,0,0,1,0,0,0.006666666666666667,0.0033333333333333335,0.1566666666666665,0.1566666666666665,0.1566666666666665,0.1566666666666665,0.03333333333333333,0.0,0.1566666666666665,0.1566666666666665
499,47,0,1,0,1,0,0,1,0,0,0,0.01,0.006666666666666667,0.15999999999999984,0.15999999999999984,0.15999999999999984,0.15999999999999984,0.0,0.0033333333333333335,0.15999999999999984,0.15999999999999984
499,48,0,1,0,0,0,0,0,0,0,0,0.013333333333333334,0.0,0.16333333333333316,0.16333333333333316,0.16333333333333316,0.16333333333333316,0.0033333333333333335,0.006666666666666667,0.16333333333333316,0.16333333333333316
499,49,1,1,0,0,0,0,0,1,0,0,0.0,0.0033333333333333335,0.1666666666666665,0.1666666666666665,0.1666666666666665,0.1666666666666665,0.006666666666666667,0.01,0.1666666666666665,0.1666666666666665
499,50,0,1,0,0,0,0,0,1,0,0,0.0033333333333333335,0.0,0.16999999999999982,0.16999999999999982,0.16999999999999982,0.16999999999999982,0.01,0.0,0.16999999999999982,0.16999999999999982
499,51,0,1,0,1,0,0,0,0,0,0,0.006666666666666667,0.0033333333333333335,0.17333333333333314,0.17333333333333314,0.17333333333333314,0.17333333333333314,0.013333333333333334,0.0033333333333333335,0.17333333333333314,0.17333333333333314
499,52,1,1,0,1,0,0,0,0,0,0,0.0,0.006666666666666667,0.17666666666666647,0.17666666666666647,0.17666666666666647,0.17666666666666647,0.016666666666666666,0.006666666666666667,0.17666666666666647,0.17666666666666647
499,53,0,1,0,0,0,0,0,1,0,0,0.0033333333333333335,0.0,0.1799999999999998,0.1799999999999998,0.1799999999999998,0.1799999999999998,0.02,0.0,0.1799999999999998,0.1799999999999998
499,54,0,1,0,0,0,1,0,0,0,0,0.006666666666666667,0.0,0.18333333333333313,0.18333333333333313,0.18333333333333313,0.0,0.023333333333333334,0.0033333333333333335,0.18333333333333313,0.18333333333333313
499,55,1,1,0,1,0,0,0,1,0,0,0.0,0.0033333333333333335,0.18666666666666645,0.18666666666666645,0.18666666666666645,0.0033333333333333335,0.02666666666666667,0.006666666666666667,0.18666666666666645,0.18666666666666645
499,56,1,1,0,1,0,1,0,0,0,0,0.0,0.006666666666666667,0.18999999999999978,0.18999999999999978,0.18999999999999978,0.006666666666666667,0.030000000000000002,0.01,0.18999999999999978,0.18999999999999978
499,57,0,1,0,0,0,1,1,1,0,0,0.0033333333333333335,0.0,0.1933333333333331,0.1933333333333331,0.1933333333333331,0.01,0.03333333333333333,0.013333333333333334,0.1933333333333331,0.1933333333333331
499,58,1,1,0,0,0,0,0,1,0,0,0.0,0.0033333333333333335,0.19666666666666643,0.19666666666666643,0.19666666666666643,0.013333333333333334,0.03666666666666667,0.016666666666666666,0.19666666666666643,0.19666666666666643
499,59,1,1,0,1,0,1,1,0,0,0,0.0,0.006666666666666667,0.19999999999999976,0.19999999999999976,0.19999999999999976,0.016666666666666666,0.04,0.02,0.19999999999999976,0.19999999999999976
499,60,1,1,0,1,0,1,0,1,0,0,0.0,0.01,0.2033333333333331,0.2033333333333331,0.2033333333333331,0.02,0.043333333333333335,0.023333333333333334,0.2033333333333331,0.2033333333333331
499,61,1,1,0,0,0,0,1,1,0,0,0.0,0.013333333333333334,0.20666666666666642,0.20666666666666642,0.20666666666666642,0.023333333333333334,0.04666666666666667,0.02666666666666667,0.20666666666666642,0.20666666666666642
499,62,1,1,0,0,0,0,0,1,0,0,0.0,0.016666666666666666,0.20999999999999974,0.20999999999999974,0.20999999999999974,0.02666666666666667,0.05,0.030000000000000002,0.20999999999999974,0.20999999999999974
499,63,1,0,0,1,0,1,1,0,0,0,0.0,0.02,0.21333333333333307,0.21333333333333307,0.21333333333333307,0.030000000000000002,0.05333333333333334,0.03333333333333333,0.21333333333333307,0.21333333333333307
499,64,1,0,0,1,0,1,0,1,0,0,0.0,0.023333333333333334,0.2166666666666664,0.2166666666666664,0.2166666666666664,0.03333333333333333,0.05666666666666667,0.03666666666666667,0.2166666666666664,0.2166666666666664
499,65,1,0,0,0,0,0,1,1,0,0,0.0,0.02666666666666667,0.21999999999999972,0.21999999999999972,0.21999999999999972,0.03666666666666667,0.060000000000000005,0.04,0.21999999999999972,0.21999999999999972
499,66,1,0,0,1,0,0,0,1,0,0,0.0,0.030000000000000002,0.22333333333333305,0.22333333333333305,0.22333333333333305,0.04,0.06333333333333334,0.043333333333333335,0.22333333333333305,0.22333333333333305
499,67,1,0,0,1,0,1,1,0,0,0,0.0,0.03333333333333333,0.22666666666666638,0.22666666666666638,0.22666666666666638,0.043333333333333335,0.06666666666666667,0.04666666666666667,0.22666666666666638,0.22666666666666638
499,68,1,0,0,0,0,1,0,1,0,0,0.0,0.03666666666666667,0.2299999999999997,0.2299999999999997,0.2299999999999997,0.04666666666666667,0.06999999999999999,0.05,0.2299999999999997,0.2299999999999997
499,69,1,0,0,1,0,0,1,1,0,0,0.0,0.04,0.23333333333333303,0.23333333333333303,0.23333333333333303,0.05,0.07333333333333332,0.05333333333333334,0.23333333333333303,0.23333333333333303
